sector_purpose,year,value,scenario,variant,unit
Warmwasser,2029,31.029094980014904,ZERO-C,KKW50,PJ
Warmwasser,2030,30.94400699114189,ZERO-C,KKW50,PJ
Warmwasser,2031,30.8691533411736,ZERO-C,KKW50,PJ
Warmwasser,2032,30.781886122989903,ZERO-C,KKW50,PJ
Warmwasser,2033,30.68752404774136,ZERO-C,KKW50,PJ
Warmwasser,2034,30.58590502501269,ZERO-C,KKW50,PJ
Warmwasser,2035,30.47622102180387,ZERO-C,KKW50,PJ
Warmwasser,2036,30.410166335159754,ZERO-C,KKW50,PJ
Warmwasser,2037,30.321563862753074,ZERO-C,KKW50,PJ
Warmwasser,2038,30.220463645206305,ZERO-C,KKW50,PJ
Warmwasser,2039,30.117105288691487,ZERO-C,KKW50,PJ
Warmwasser,2040,30.007350120444183,ZERO-C,KKW50,PJ
Warmwasser,2041,29.93033888384189,ZERO-C,KKW50,PJ
Warmwasser,2042,29.859511507812105,ZERO-C,KKW50,PJ
Warmwasser,2043,29.77159646105196,ZERO-C,KKW50,PJ
Warmwasser,2044,29.690043607375365,ZERO-C,KKW50,PJ
Warmwasser,2045,29.62348073583124,ZERO-C,KKW50,PJ
Warmwasser,2046,29.544255427825945,ZERO-C,KKW50,PJ
Warmwasser,2047,29.474963181444046,ZERO-C,KKW50,PJ
Warmwasser,2048,29.414673070372203,ZERO-C,KKW50,PJ
Warmwasser,2049,29.359610738949605,ZERO-C,KKW50,PJ
Warmwasser,2050,29.3037802374348,ZERO-C,KKW50,PJ
Warmwasser,2051,29.268698436489267,ZERO-C,KKW50,PJ
Warmwasser,2052,29.228244022509564,ZERO-C,KKW50,PJ
Warmwasser,2053,29.186998691802803,ZERO-C,KKW50,PJ
Warmwasser,2054,29.147570909296086,ZERO-C,KKW50,PJ
Warmwasser,2055,29.10475088832355,ZERO-C,KKW50,PJ
Warmwasser,2056,29.061869549880115,ZERO-C,KKW50,PJ
Warmwasser,2057,29.017733973618974,ZERO-C,KKW50,PJ
Warmwasser,2058,28.971234667852233,ZERO-C,KKW50,PJ
Warmwasser,2059,28.926227970104804,ZERO-C,KKW50,PJ
Warmwasser,2060,28.874753183642124,ZERO-C,KKW50,PJ
Klimatisierung,2000,0.05227266893361341,ZERO-C,KKW50,PJ
Klimatisierung,2001,0.05576040908777083,ZERO-C,KKW50,PJ
Klimatisierung,2002,0.06114324195563113,ZERO-C,KKW50,PJ
Klimatisierung,2003,0.06577764073508265,ZERO-C,KKW50,PJ
Klimatisierung,2004,0.07188174584077725,ZERO-C,KKW50,PJ
Klimatisierung,2005,0.07794648007426763,ZERO-C,KKW50,PJ
Klimatisierung,2006,0.1231991663531961,ZERO-C,KKW50,PJ
Klimatisierung,2007,0.08462454384368655,ZERO-C,KKW50,PJ
Klimatisierung,2008,0.11529501288154531,ZERO-C,KKW50,PJ
Klimatisierung,2009,0.16252697575008124,ZERO-C,KKW50,PJ
Klimatisierung,2010,0.18597583762992273,ZERO-C,KKW50,PJ
Klimatisierung,2011,0.1717331172998398,ZERO-C,KKW50,PJ
Klimatisierung,2012,0.21306383116791172,ZERO-C,KKW50,PJ
Klimatisierung,2013,0.25315333798893236,ZERO-C,KKW50,PJ
Klimatisierung,2014,0.15530424591006947,ZERO-C,KKW50,PJ
Klimatisierung,2015,0.40884226055500195,ZERO-C,KKW50,PJ
Klimatisierung,2016,0.3090101760526835,ZERO-C,KKW50,PJ
Klimatisierung,2017,0.43517557497961135,ZERO-C,KKW50,PJ
Klimatisierung,2018,0.4890614367214916,ZERO-C,KKW50,PJ
Klimatisierung,2019,0.3913536702460816,ZERO-C,KKW50,PJ
Klimatisierung,2020,0.41519081158878673,ZERO-C,KKW50,PJ
Klimatisierung,2021,0.46078912118164606,ZERO-C,KKW50,PJ
Klimatisierung,2022,0.501275696234093,ZERO-C,KKW50,PJ
Klimatisierung,2023,0.5424884420856387,ZERO-C,KKW50,PJ
Klimatisierung,2024,0.5844973090258464,ZERO-C,KKW50,PJ
Klimatisierung,2025,0.6268909279326625,ZERO-C,KKW50,PJ
Klimatisierung,2026,0.7006295938695356,ZERO-C,KKW50,PJ
Klimatisierung,2027,0.7762024339657498,ZERO-C,KKW50,PJ
Klimatisierung,2028,0.8535447208505135,ZERO-C,KKW50,PJ
Klimatisierung,2029,0.9343738170019481,ZERO-C,KKW50,PJ
Klimatisierung,2030,1.0181932266380023,ZERO-C,KKW50,PJ
Klimatisierung,2031,1.1174264386208823,ZERO-C,KKW50,PJ
Klimatisierung,2032,1.2208141685716125,ZERO-C,KKW50,PJ
Klimatisierung,2033,1.3275876791034067,ZERO-C,KKW50,PJ
Klimatisierung,2034,1.4375156183853857,ZERO-C,KKW50,PJ
Klimatisierung,2035,1.5511225757819351,ZERO-C,KKW50,PJ
Klimatisierung,2036,1.680090648399816,ZERO-C,KKW50,PJ
Klimatisierung,2037,1.8132680316621628,ZERO-C,KKW50,PJ
Klimatisierung,2038,1.9511854191997224,ZERO-C,KKW50,PJ
Klimatisierung,2039,2.092535200712684,ZERO-C,KKW50,PJ
Klimatisierung,2040,2.239750238666167,ZERO-C,KKW50,PJ
Klimatisierung,2041,2.357085419479319,ZERO-C,KKW50,PJ
Klimatisierung,2042,2.4740059715853917,ZERO-C,KKW50,PJ
Klimatisierung,2043,2.5893197989077734,ZERO-C,KKW50,PJ
Klimatisierung,2044,2.704206863812404,ZERO-C,KKW50,PJ
Klimatisierung,2045,2.819398912839531,ZERO-C,KKW50,PJ
Klimatisierung,2046,2.945540602920952,ZERO-C,KKW50,PJ
Klimatisierung,2047,3.0735867881614367,ZERO-C,KKW50,PJ
Klimatisierung,2048,3.2038604811262914,ZERO-C,KKW50,PJ
Klimatisierung,2049,3.3366732655336437,ZERO-C,KKW50,PJ
Klimatisierung,2050,3.4730295932633584,ZERO-C,KKW50,PJ
Klimatisierung,2051,3.582684149801175,ZERO-C,KKW50,PJ
Klimatisierung,2052,3.692874680944399,ZERO-C,KKW50,PJ
Klimatisierung,2053,3.8025384475395256,ZERO-C,KKW50,PJ
Klimatisierung,2054,3.9127266031894177,ZERO-C,KKW50,PJ
Klimatisierung,2055,4.0231062329674385,ZERO-C,KKW50,PJ
Klimatisierung,2056,4.109205690853061,ZERO-C,KKW50,PJ
Klimatisierung,2057,4.195517700530233,ZERO-C,KKW50,PJ
Klimatisierung,2058,4.282557232140281,ZERO-C,KKW50,PJ
Klimatisierung,2059,4.370347389807399,ZERO-C,KKW50,PJ
Klimatisierung,2060,4.455243017744287,ZERO-C,KKW50,PJ
Prozesswärme,2000,5.671829004327165,ZERO-C,KKW50,PJ
Prozesswärme,2001,5.519966749716576,ZERO-C,KKW50,PJ
Prozesswärme,2002,5.594454970668442,ZERO-C,KKW50,PJ
Prozesswärme,2003,5.49202218761362,ZERO-C,KKW50,PJ
Prozesswärme,2004,5.53901873779576,ZERO-C,KKW50,PJ
Prozesswärme,2005,5.495454091633863,ZERO-C,KKW50,PJ
Prozesswärme,2006,5.4213094372473,ZERO-C,KKW50,PJ
Prozesswärme,2007,5.436837212698239,ZERO-C,KKW50,PJ
Prozesswärme,2008,5.321979538393881,ZERO-C,KKW50,PJ
Prozesswärme,2009,5.291223327660078,ZERO-C,KKW50,PJ
Prozesswärme,2010,5.277134716718887,ZERO-C,KKW50,PJ
Prozesswärme,2011,5.4062185946437165,ZERO-C,KKW50,PJ
Prozesswärme,2012,5.359693768471765,ZERO-C,KKW50,PJ
Prozesswärme,2013,5.336192096535525,ZERO-C,KKW50,PJ
Prozesswärme,2014,5.574569007614348,ZERO-C,KKW50,PJ
Prozesswärme,2015,5.5877675935416224,ZERO-C,KKW50,PJ
Prozesswärme,2016,5.622947737099631,ZERO-C,KKW50,PJ
Prozesswärme,2017,5.738431447678591,ZERO-C,KKW50,PJ
Prozesswärme,2018,5.843014350593973,ZERO-C,KKW50,PJ
Prozesswärme,2019,5.865845210221241,ZERO-C,KKW50,PJ
Prozesswärme,2020,5.697615835424756,ZERO-C,KKW50,PJ
Prozesswärme,2021,5.718578860093994,ZERO-C,KKW50,PJ
Prozesswärme,2022,5.736468476160482,ZERO-C,KKW50,PJ
Prozesswärme,2023,5.751550652989187,ZERO-C,KKW50,PJ
Prozesswärme,2024,5.764094794449736,ZERO-C,KKW50,PJ
Prozesswärme,2025,5.77423815599777,ZERO-C,KKW50,PJ
Prozesswärme,2026,5.780692799551471,ZERO-C,KKW50,PJ
Prozesswärme,2027,5.784765144554155,ZERO-C,KKW50,PJ
Prozesswärme,2028,5.786657109414701,ZERO-C,KKW50,PJ
Prozesswärme,2029,5.785170780546001,ZERO-C,KKW50,PJ
Prozesswärme,2030,5.772307505630562,ZERO-C,KKW50,PJ
Prozesswärme,2031,5.773595580739818,ZERO-C,KKW50,PJ
Prozesswärme,2032,5.762936204873229,ZERO-C,KKW50,PJ
Prozesswärme,2033,5.750084583779948,ZERO-C,KKW50,PJ
Prozesswärme,2034,5.7345344191538095,ZERO-C,KKW50,PJ
Prozesswärme,2035,5.710186087687513,ZERO-C,KKW50,PJ
Prozesswärme,2036,5.696223806905354,ZERO-C,KKW50,PJ
Prozesswärme,2037,5.673583635391903,ZERO-C,KKW50,PJ
Prozesswärme,2038,5.649307656836185,ZERO-C,KKW50,PJ
Prozesswärme,2039,5.624427309366146,ZERO-C,KKW50,PJ
Prozesswärme,2040,5.5959621799532755,ZERO-C,KKW50,PJ
Prozesswärme,2041,5.58297354906072,ZERO-C,KKW50,PJ
Prozesswärme,2042,5.566648409043639,ZERO-C,KKW50,PJ
Prozesswärme,2043,5.552249631409144,ZERO-C,KKW50,PJ
Prozesswärme,2044,5.5400890897971795,ZERO-C,KKW50,PJ
Prozesswärme,2045,5.525090997972791,ZERO-C,KKW50,PJ
Prozesswärme,2046,5.525244033735477,ZERO-C,KKW50,PJ
Prozesswärme,2047,5.525493688904532,ZERO-C,KKW50,PJ
Prozesswärme,2048,5.527087430122258,ZERO-C,KKW50,PJ
Prozesswärme,2049,5.529795465083942,ZERO-C,KKW50,PJ
Prozesswärme,2050,5.528936692296645,ZERO-C,KKW50,PJ
Prozesswärme,2051,5.537713512556039,ZERO-C,KKW50,PJ
Prozesswärme,2052,5.542533869684411,ZERO-C,KKW50,PJ
Prozesswärme,2053,5.547684723762007,ZERO-C,KKW50,PJ
Prozesswärme,2054,5.55296186500059,ZERO-C,KKW50,PJ
Prozesswärme,2055,5.553272446420386,ZERO-C,KKW50,PJ
Prozesswärme,2056,5.563309147779445,ZERO-C,KKW50,PJ
Prozesswärme,2057,5.568171980999393,ZERO-C,KKW50,PJ
Prozesswärme,2058,5.572748845839723,ZERO-C,KKW50,PJ
Prozesswärme,2059,5.577009685262533,ZERO-C,KKW50,PJ
Prozesswärme,2060,5.576514187567469,ZERO-C,KKW50,PJ
Prozesskälte,2000,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2001,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2002,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2003,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2004,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2005,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2006,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2007,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2008,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2009,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2010,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2011,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2012,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2013,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2014,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2015,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2016,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2017,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2018,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2019,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2020,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2021,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2022,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2023,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2024,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2025,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2026,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2027,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2028,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2029,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2030,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2031,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2032,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2033,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2034,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2035,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2036,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2037,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2038,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2039,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2040,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2041,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2042,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2043,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2044,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2045,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2046,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2047,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2048,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2049,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2050,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2051,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2052,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2053,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2054,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2055,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2056,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2057,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2058,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2059,0.0,ZERO-C,KKW50,PJ
Prozesskälte,2060,0.0,ZERO-C,KKW50,PJ
Dienstleistungen,2000,92.08086693155309,ZERO-C,KKW50,PJ
Dienstleistungen,2001,99.24790402072084,ZERO-C,KKW50,PJ
Dienstleistungen,2002,91.66856926634243,ZERO-C,KKW50,PJ
Dienstleistungen,2003,97.75472361390275,ZERO-C,KKW50,PJ
Dienstleistungen,2004,95.68851181831161,ZERO-C,KKW50,PJ
Dienstleistungen,2005,98.58209722767158,ZERO-C,KKW50,PJ
Dienstleistungen,2006,94.41557259441682,ZERO-C,KKW50,PJ
Dienstleistungen,2007,85.59886530543284,ZERO-C,KKW50,PJ
Dienstleistungen,2008,91.31919487853973,ZERO-C,KKW50,PJ
Dienstleistungen,2009,89.75347532626512,ZERO-C,KKW50,PJ
Dienstleistungen,2010,97.7232652665472,ZERO-C,KKW50,PJ
Dienstleistungen,2011,82.05766989991864,ZERO-C,KKW50,PJ
Dienstleistungen,2012,89.90871494474538,ZERO-C,KKW50,PJ
Dienstleistungen,2013,96.28943897879947,ZERO-C,KKW50,PJ
Dienstleistungen,2014,77.37301920988719,ZERO-C,KKW50,PJ
Dienstleistungen,2015,84.70493491927904,ZERO-C,KKW50,PJ
Dienstleistungen,2016,89.301894814528,ZERO-C,KKW50,PJ
Dienstleistungen,2017,87.68113241638478,ZERO-C,KKW50,PJ
Dienstleistungen,2018,81.26391785719336,ZERO-C,KKW50,PJ
Dienstleistungen,2019,82.82013527162043,ZERO-C,KKW50,PJ
Dienstleistungen,2020,78.21700903098254,ZERO-C,KKW50,PJ
Dienstleistungen,2021,76.006263306704,ZERO-C,KKW50,PJ
Dienstleistungen,2022,73.56912191896235,ZERO-C,KKW50,PJ
Dienstleistungen,2023,71.39782480277425,ZERO-C,KKW50,PJ
Dienstleistungen,2024,69.32588185417823,ZERO-C,KKW50,PJ
Dienstleistungen,2025,67.51402890940275,ZERO-C,KKW50,PJ
Dienstleistungen,2026,65.51730846864915,ZERO-C,KKW50,PJ
Dienstleistungen,2027,63.80459594441901,ZERO-C,KKW50,PJ
Dienstleistungen,2028,61.95334142212565,ZERO-C,KKW50,PJ
Dienstleistungen,2029,60.55809956167319,ZERO-C,KKW50,PJ
Dienstleistungen,2030,59.18264107685682,ZERO-C,KKW50,PJ
Dienstleistungen,2031,58.083041700905326,ZERO-C,KKW50,PJ
Dienstleistungen,2032,56.826029981764236,ZERO-C,KKW50,PJ
Dienstleistungen,2033,55.84532457622207,ZERO-C,KKW50,PJ
Dienstleistungen,2034,54.82836511644065,ZERO-C,KKW50,PJ
Dienstleistungen,2035,53.87982185359962,ZERO-C,KKW50,PJ
Dienstleistungen,2036,52.71366883162777,ZERO-C,KKW50,PJ
Dienstleistungen,2037,51.80987196746098,ZERO-C,KKW50,PJ
Dienstleistungen,2038,50.78151343604989,ZERO-C,KKW50,PJ
Dienstleistungen,2039,50.01827719340423,ZERO-C,KKW50,PJ
Dienstleistungen,2040,49.20659709243045,ZERO-C,KKW50,PJ
Dienstleistungen,2041,48.34252892794862,ZERO-C,KKW50,PJ
Dienstleistungen,2042,47.688811861048734,ZERO-C,KKW50,PJ
Dienstleistungen,2043,47.0919787809787,ZERO-C,KKW50,PJ
Dienstleistungen,2044,46.48286701401078,ZERO-C,KKW50,PJ
Dienstleistungen,2045,46.000171618736694,ZERO-C,KKW50,PJ
Dienstleistungen,2046,45.477403852104665,ZERO-C,KKW50,PJ
Dienstleistungen,2047,45.06010529432625,ZERO-C,KKW50,PJ
Dienstleistungen,2048,44.54978364105846,ZERO-C,KKW50,PJ
Dienstleistungen,2049,44.24790150712432,ZERO-C,KKW50,PJ
Dienstleistungen,2050,44.017356689295454,ZERO-C,KKW50,PJ
Dienstleistungen,2051,43.51049369098589,ZERO-C,KKW50,PJ
Dienstleistungen,2052,43.157013242122865,ZERO-C,KKW50,PJ
Dienstleistungen,2053,42.920264274565795,ZERO-C,KKW50,PJ
Dienstleistungen,2054,42.55014501072425,ZERO-C,KKW50,PJ
Dienstleistungen,2055,42.2370771014964,ZERO-C,KKW50,PJ
Dienstleistungen,2056,42.073474974761446,ZERO-C,KKW50,PJ
Dienstleistungen,2057,41.72941830450435,ZERO-C,KKW50,PJ
Dienstleistungen,2058,41.528288398070245,ZERO-C,KKW50,PJ
Dienstleistungen,2059,41.30981618537122,ZERO-C,KKW50,PJ
Dienstleistungen,2060,41.272971247312086,ZERO-C,KKW50,PJ
Raumwärme,2000,74.63513560565673,ZERO-C,KKW50,PJ
Raumwärme,2001,78.99773434585416,ZERO-C,KKW50,PJ
Raumwärme,2002,73.35343916898867,ZERO-C,KKW50,PJ
Raumwärme,2003,78.26654752933237,ZERO-C,KKW50,PJ
Raumwärme,2004,76.88199424926135,ZERO-C,KKW50,PJ
Raumwärme,2005,80.46131663039674,ZERO-C,KKW50,PJ
Raumwärme,2006,76.55804855759042,ZERO-C,KKW50,PJ
Raumwärme,2007,68.84447320856617,ZERO-C,KKW50,PJ
Raumwärme,2008,74.573257527423,ZERO-C,KKW50,PJ
Raumwärme,2009,72.7666467880345,ZERO-C,KKW50,PJ
Raumwärme,2010,80.9563453910476,ZERO-C,KKW50,PJ
Raumwärme,2011,65.18036690832632,ZERO-C,KKW50,PJ
Raumwärme,2012,73.02820113646409,ZERO-C,KKW50,PJ
Raumwärme,2013,79.29581753494251,ZERO-C,KKW50,PJ
Raumwärme,2014,61.634633046666224,ZERO-C,KKW50,PJ
Raumwärme,2015,68.1884633376237,ZERO-C,KKW50,PJ
Raumwärme,2016,73.00271194270651,ZERO-C,KKW50,PJ
Raumwärme,2017,71.01662679910254,ZERO-C,KKW50,PJ
Raumwärme,2018,64.81053336792154,ZERO-C,KKW50,PJ
Raumwärme,2019,67.15946353226141,ZERO-C,KKW50,PJ
Raumwärme,2020,65.3496482910978,ZERO-C,KKW50,PJ
Raumwärme,2021,63.33909229372227,ZERO-C,KKW50,PJ
Raumwärme,2022,61.21152178210066,ZERO-C,KKW50,PJ
Raumwärme,2023,59.25977305854081,ZERO-C,KKW50,PJ
Raumwärme,2024,57.438074205125545,ZERO-C,KKW50,PJ
Raumwärme,2025,55.74692456589824,ZERO-C,KKW50,PJ
Raumwärme,2026,53.91882302742409,ZERO-C,KKW50,PJ
Raumwärme,2027,52.404339838894956,ZERO-C,KKW50,PJ
Raumwärme,2028,50.65421600838695,ZERO-C,KKW50,PJ
Raumwärme,2029,49.316888762297644,ZERO-C,KKW50,PJ
Raumwärme,2030,48.12571017671945,ZERO-C,KKW50,PJ
Raumwärme,2031,47.00733405001888,ZERO-C,KKW50,PJ
Raumwärme,2032,45.784832530083065,ZERO-C,KKW50,PJ
Raumwärme,2033,44.813527553450264,ZERO-C,KKW50,PJ
Raumwärme,2034,43.797748055458314,ZERO-C,KKW50,PJ
Raumwärme,2035,42.8695122782336,ZERO-C,KKW50,PJ
Raumwärme,2036,41.74602436285063,ZERO-C,KKW50,PJ
Raumwärme,2037,40.84380272213711,ZERO-C,KKW50,PJ
Raumwärme,2038,39.85542970877593,ZERO-C,KKW50,PJ
Raumwärme,2039,39.08625219502733,ZERO-C,KKW50,PJ
Raumwärme,2040,38.260570443668065,ZERO-C,KKW50,PJ
Raumwärme,2041,37.41860217260138,ZERO-C,KKW50,PJ
Raumwärme,2042,36.74515521703037,ZERO-C,KKW50,PJ
Raumwärme,2043,36.12896048964798,ZERO-C,KKW50,PJ
Raumwärme,2044,35.543783592143086,ZERO-C,KKW50,PJ
Raumwärme,2045,35.06112980668675,ZERO-C,KKW50,PJ
Raumwärme,2046,34.53096387335298,ZERO-C,KKW50,PJ
Raumwärme,2047,34.16034974344858,ZERO-C,KKW50,PJ
Raumwärme,2048,33.64500872985644,ZERO-C,KKW50,PJ
Raumwärme,2049,33.344511377294516,ZERO-C,KKW50,PJ
Raumwärme,2050,33.101806301718256,ZERO-C,KKW50,PJ
Raumwärme,2051,32.63190221853219,ZERO-C,KKW50,PJ
Raumwärme,2052,32.2866111851386,ZERO-C,KKW50,PJ
Raumwärme,2053,32.02035066408127,ZERO-C,KKW50,PJ
Raumwärme,2054,31.676561842795323,ZERO-C,KKW50,PJ
Raumwärme,2055,31.34714941611966,ZERO-C,KKW50,PJ
Raumwärme,2056,31.1592247905944,ZERO-C,KKW50,PJ
Raumwärme,2057,30.871643431407076,ZERO-C,KKW50,PJ
Raumwärme,2058,30.64809126281897,ZERO-C,KKW50,PJ
Raumwärme,2059,30.437494759358433,ZERO-C,KKW50,PJ
Raumwärme,2060,30.3378114400005,ZERO-C,KKW50,PJ
Warmwasser,2000,12.600007889077895,ZERO-C,KKW50,PJ
Warmwasser,2001,12.585578084263808,ZERO-C,KKW50,PJ
Warmwasser,2002,12.404785649650151,ZERO-C,KKW50,PJ
Warmwasser,2003,12.241527282086055,ZERO-C,KKW50,PJ
Warmwasser,2004,12.06644615775347,ZERO-C,KKW50,PJ
Warmwasser,2005,11.879731759459602,ZERO-C,KKW50,PJ
Warmwasser,2006,12.150536668158324,ZERO-C,KKW50,PJ
Warmwasser,2007,11.531142106808401,ZERO-C,KKW50,PJ
Warmwasser,2008,11.408521182448492,ZERO-C,KKW50,PJ
Warmwasser,2009,11.59400823765449,ZERO-C,KKW50,PJ
Warmwasser,2010,11.36489287472955,ZERO-C,KKW50,PJ
Warmwasser,2011,11.309386565709117,ZERO-C,KKW50,PJ
Warmwasser,2012,11.212226497809738,ZERO-C,KKW50,PJ
Warmwasser,2013,11.31766362585989,ZERO-C,KKW50,PJ
Warmwasser,2014,11.038058513023984,ZERO-C,KKW50,PJ
Warmwasser,2015,11.029159253695497,ZERO-C,KKW50,PJ
Warmwasser,2016,10.690316747783882,ZERO-C,KKW50,PJ
Warmwasser,2017,10.46041815814306,ZERO-C,KKW50,PJ
Warmwasser,2018,10.415163164143756,ZERO-C,KKW50,PJ
Warmwasser,2019,9.952341637935863,ZERO-C,KKW50,PJ
Warmwasser,2020,9.40924600764806,ZERO-C,KKW50,PJ
Warmwasser,2021,9.226380490185925,ZERO-C,KKW50,PJ
Warmwasser,2022,8.913712409524935,ZERO-C,KKW50,PJ
Warmwasser,2023,8.68611936108421,ZERO-C,KKW50,PJ
Warmwasser,2024,8.444119929294216,ZERO-C,KKW50,PJ
Warmwasser,2025,8.34641767624356,ZERO-C,KKW50,PJ
Warmwasser,2026,8.16342281297747,ZERO-C,KKW50,PJ
Warmwasser,2027,8.000049205517437,ZERO-C,KKW50,PJ
Warmwasser,2028,7.897510327260167,ZERO-C,KKW50,PJ
Warmwasser,2029,7.846773778474146,ZERO-C,KKW50,PJ
Warmwasser,2030,7.680662016084213,ZERO-C,KKW50,PJ
Warmwasser,2031,7.673733987505673,ZERO-C,KKW50,PJ
Warmwasser,2032,7.654201314498915,ZERO-C,KKW50,PJ
Warmwasser,2033,7.674285837257296,ZERO-C,KKW50,PJ
Warmwasser,2034,7.7010244192393476,ZERO-C,KKW50,PJ
Warmwasser,2035,7.70277780886224,ZERO-C,KKW50,PJ
Warmwasser,2036,7.6882220573761995,ZERO-C,KKW50,PJ
Warmwasser,2037,7.7196337467953695,ZERO-C,KKW50,PJ
Warmwasser,2038,7.7013662697859715,ZERO-C,KKW50,PJ
Warmwasser,2039,7.721503145630442,ZERO-C,KKW50,PJ
Warmwasser,2040,7.7472838315503845,ZERO-C,KKW50,PJ
Warmwasser,2041,7.740320269979929,ZERO-C,KKW50,PJ
Warmwasser,2042,7.782545586392146,ZERO-C,KKW50,PJ
Warmwasser,2043,7.804488280094141,ZERO-C,KKW50,PJ
Warmwasser,2044,7.803479684857878,ZERO-C,KKW50,PJ
Warmwasser,2045,7.822492125473057,ZERO-C,KKW50,PJ
Warmwasser,2046,7.855649060693023,ZERO-C,KKW50,PJ
Warmwasser,2047,7.835138445876218,ZERO-C,KKW50,PJ
Warmwasser,2048,7.864246981175109,ZERO-C,KKW50,PJ
Warmwasser,2049,7.888915214720333,ZERO-C,KKW50,PJ
Warmwasser,2050,7.927659481479878,ZERO-C,KKW50,PJ
Warmwasser,2051,7.911920540681281,ZERO-C,KKW50,PJ
Warmwasser,2052,7.916650070407921,ZERO-C,KKW50,PJ
Warmwasser,2053,7.96140140286972,ZERO-C,KKW50,PJ
Warmwasser,2054,7.957650689885455,ZERO-C,KKW50,PJ
Warmwasser,2055,7.983864436661953,ZERO-C,KKW50,PJ
Warmwasser,2056,8.01556582095211,ZERO-C,KKW50,PJ
Warmwasser,2057,7.970911514613174,ZERO-C,KKW50,PJ
Warmwasser,2058,8.011629249198975,ZERO-C,KKW50,PJ
Warmwasser,2059,8.030179969681996,ZERO-C,KKW50,PJ
Warmwasser,2060,8.098850860326785,ZERO-C,KKW50,PJ
Klimatisierung,2000,4.845723436818464,ZERO-C,KKW50,PJ
Klimatisierung,2001,7.66459159060288,ZERO-C,KKW50,PJ
Klimatisierung,2002,5.910344447703602,ZERO-C,KKW50,PJ
Klimatisierung,2003,7.2466488024843345,ZERO-C,KKW50,PJ
Klimatisierung,2004,6.74007141129678,ZERO-C,KKW50,PJ
Klimatisierung,2005,6.241048837815246,ZERO-C,KKW50,PJ
Klimatisierung,2006,5.706987368668066,ZERO-C,KKW50,PJ
Klimatisierung,2007,5.223249990058259,ZERO-C,KKW50,PJ
Klimatisierung,2008,5.337416168668246,ZERO-C,KKW50,PJ
