mode,year,value,scenario,variant,unit
Total Gas,2042,25.80825919503684,ZERO-B,KKW50,PJ
Total Gas,2043,27.58126847658803,ZERO-B,KKW50,PJ
Total Gas,2044,29.306831625466817,ZERO-B,KKW50,PJ
Total Gas,2045,30.982803894607436,ZERO-B,KKW50,PJ
Total Gas,2046,32.57129402097478,ZERO-B,KKW50,PJ
Total Gas,2047,34.081399013186655,ZERO-B,KKW50,PJ
Total Gas,2048,35.482710638915506,ZERO-B,KKW50,PJ
Total Gas,2049,36.78552884475417,ZERO-B,KKW50,PJ
Total Gas,2050,37.98862609333932,ZERO-B,KKW50,PJ
Total Gas,2051,39.064768414950464,ZERO-B,KKW50,PJ
Total Gas,2052,40.02479874763944,ZERO-B,KKW50,PJ
Total Gas,2053,40.86935668515532,ZERO-B,KKW50,PJ
Total Gas,2054,41.60180034677574,ZERO-B,KKW50,PJ
Total Gas,2055,42.230060604967825,ZERO-B,KKW50,PJ
Total Gas,2056,42.76297724758242,ZERO-B,KKW50,PJ
Total Gas,2057,43.20878462552601,ZERO-B,KKW50,PJ
Total Gas,2058,43.57620884219436,ZERO-B,KKW50,PJ
Total Gas,2059,43.873154112933214,ZERO-B,KKW50,PJ
Total Gas,2060,44.109690241242234,ZERO-B,KKW50,PJ
Erdgas,2000,0.0,ZERO-B,KKW50,PJ
Erdgas,2001,0.008799479260455606,ZERO-B,KKW50,PJ
Erdgas,2002,0.011334770707479177,ZERO-B,KKW50,PJ
Erdgas,2003,0.010526588057842344,ZERO-B,KKW50,PJ
Erdgas,2004,0.027892624331409346,ZERO-B,KKW50,PJ
Erdgas,2005,0.055638089495913874,ZERO-B,KKW50,PJ
Erdgas,2006,0.04424375053456763,ZERO-B,KKW50,PJ
Erdgas,2007,0.23089077849227496,ZERO-B,KKW50,PJ
Erdgas,2008,0.2855919478305611,ZERO-B,KKW50,PJ
Erdgas,2009,0.5060228969750074,ZERO-B,KKW50,PJ
Erdgas,2010,0.6150116973653573,ZERO-B,KKW50,PJ
Erdgas,2011,0.48732064874111203,ZERO-B,KKW50,PJ
Erdgas,2012,0.4881104931098531,ZERO-B,KKW50,PJ
Erdgas,2013,0.5433388801972823,ZERO-B,KKW50,PJ
Erdgas,2014,0.4898971034095021,ZERO-B,KKW50,PJ
Erdgas,2015,0.4731474936960808,ZERO-B,KKW50,PJ
Erdgas,2016,0.5149336643136802,ZERO-B,KKW50,PJ
Erdgas,2017,0.47594618890439166,ZERO-B,KKW50,PJ
Erdgas,2018,0.4984674195707103,ZERO-B,KKW50,PJ
Erdgas,2019,0.5242763685229727,ZERO-B,KKW50,PJ
Erdgas,2020,0.5048733589843064,ZERO-B,KKW50,PJ
Erdgas,2021,0.54380700955368,ZERO-B,KKW50,PJ
Erdgas,2022,0.619499160833242,ZERO-B,KKW50,PJ
Erdgas,2023,0.7199537052770049,ZERO-B,KKW50,PJ
Erdgas,2024,0.835801215445323,ZERO-B,KKW50,PJ
Erdgas,2025,0.9557344092913078,ZERO-B,KKW50,PJ
Erdgas,2026,1.0794629341440205,ZERO-B,KKW50,PJ
Erdgas,2027,1.4405387279373927,ZERO-B,KKW50,PJ
Erdgas,2028,1.8571060019863095,ZERO-B,KKW50,PJ
Erdgas,2029,2.3256478282642035,ZERO-B,KKW50,PJ
Erdgas,2030,2.847638608369316,ZERO-B,KKW50,PJ
Erdgas,2031,3.3752918756863304,ZERO-B,KKW50,PJ
Erdgas,2032,3.907306592802435,ZERO-B,KKW50,PJ
Erdgas,2033,4.440532785033872,ZERO-B,KKW50,PJ
Erdgas,2034,4.9695777511465415,ZERO-B,KKW50,PJ
Erdgas,2035,5.49252182995435,ZERO-B,KKW50,PJ
Erdgas,2036,6.032209453483921,ZERO-B,KKW50,PJ
Erdgas,2037,6.560195427988175,ZERO-B,KKW50,PJ
Erdgas,2038,7.441138046428957,ZERO-B,KKW50,PJ
Erdgas,2039,8.389159244933982,ZERO-B,KKW50,PJ
Erdgas,2040,9.347096474158356,ZERO-B,KKW50,PJ
Erdgas,2041,8.707764586283346,ZERO-B,KKW50,PJ
Erdgas,2042,8.012473931940699,ZERO-B,KKW50,PJ
Erdgas,2043,7.260616513918478,ZERO-B,KKW50,PJ
Erdgas,2044,6.453116735340322,ZERO-B,KKW50,PJ
Erdgas,2045,5.592706688986883,ZERO-B,KKW50,PJ
Erdgas,2046,4.644283542313813,ZERO-B,KKW50,PJ
Erdgas,2047,3.614991857537751,ZERO-B,KKW50,PJ
Erdgas,2048,2.4928937766382733,ZERO-B,KKW50,PJ
Erdgas,2049,1.2864514247232806,ZERO-B,KKW50,PJ
Erdgas,2050,0.0,ZERO-B,KKW50,PJ
Erdgas,2051,0.0,ZERO-B,KKW50,PJ
Erdgas,2052,0.0,ZERO-B,KKW50,PJ
Erdgas,2053,0.0,ZERO-B,KKW50,PJ
Erdgas,2054,0.0,ZERO-B,KKW50,PJ
Erdgas,2055,0.0,ZERO-B,KKW50,PJ
Erdgas,2056,0.0,ZERO-B,KKW50,PJ
Erdgas,2057,0.0,ZERO-B,KKW50,PJ
Erdgas,2058,0.0,ZERO-B,KKW50,PJ
Erdgas,2059,0.0,ZERO-B,KKW50,PJ
Erdgas,2060,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2000,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2001,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2002,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2003,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2004,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2005,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2006,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2007,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2008,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2009,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2010,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2011,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2012,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2013,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2014,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2015,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2016,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2017,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2018,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2019,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2020,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2021,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2022,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2023,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2024,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2025,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2026,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2027,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2028,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2029,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2030,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2031,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2032,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2033,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2034,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2035,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2036,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2037,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2038,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2039,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2040,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2041,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2042,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2043,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2044,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2045,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2046,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2047,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2048,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2049,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2050,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2051,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2052,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2053,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2054,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2055,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2056,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2057,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2058,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2059,0.0,ZERO-B,KKW50,PJ
Flüssiggas,2060,0.0,ZERO-B,KKW50,PJ
Biogas,2000,0.0,ZERO-B,KKW50,PJ
Biogas,2001,0.008460643886840091,ZERO-B,KKW50,PJ
Biogas,2002,0.0074996447620237555,ZERO-B,KKW50,PJ
Biogas,2003,0.009119433955938653,ZERO-B,KKW50,PJ
Biogas,2004,0.012940836267130048,ZERO-B,KKW50,PJ
Biogas,2005,0.014598958795863459,ZERO-B,KKW50,PJ
Biogas,2006,0.01349808400567021,ZERO-B,KKW50,PJ
Biogas,2007,0.012629413165976294,ZERO-B,KKW50,PJ
Biogas,2008,0.015912720860542205,ZERO-B,KKW50,PJ
Biogas,2009,0.0033975243180412364,ZERO-B,KKW50,PJ
Biogas,2010,0.00351923721920224,ZERO-B,KKW50,PJ
Biogas,2011,0.0029180189682591886,ZERO-B,KKW50,PJ
Biogas,2012,0.0025091567760584313,ZERO-B,KKW50,PJ
Biogas,2013,0.0,ZERO-B,KKW50,PJ
Biogas,2014,0.0,ZERO-B,KKW50,PJ
Biogas,2015,0.0,ZERO-B,KKW50,PJ
Biogas,2016,0.0,ZERO-B,KKW50,PJ
Biogas,2017,0.0,ZERO-B,KKW50,PJ
Biogas,2018,0.0,ZERO-B,KKW50,PJ
Biogas,2019,0.0,ZERO-B,KKW50,PJ
Biogas,2020,0.1451627728620549,ZERO-B,KKW50,PJ
Biogas,2021,0.26166624737724975,ZERO-B,KKW50,PJ
Biogas,2022,0.41438543322585086,ZERO-B,KKW50,PJ
Biogas,2023,0.6111545963098525,ZERO-B,KKW50,PJ
Biogas,2024,0.8619624482380632,ZERO-B,KKW50,PJ
Biogas,2025,1.172536128722908,ZERO-B,KKW50,PJ
Biogas,2026,1.5640215704346878,ZERO-B,KKW50,PJ
Biogas,2027,1.7938145467233295,ZERO-B,KKW50,PJ
Biogas,2028,2.0420058218463186,ZERO-B,KKW50,PJ
Biogas,2029,2.304223256301766,ZERO-B,KKW50,PJ
Biogas,2030,2.5767597287490163,ZERO-B,KKW50,PJ
Biogas,2031,2.8661461431220556,ZERO-B,KKW50,PJ
Biogas,2032,3.1707139989120767,ZERO-B,KKW50,PJ
Biogas,2033,3.492048979854227,ZERO-B,KKW50,PJ
Biogas,2034,3.8285037666781774,ZERO-B,KKW50,PJ
Biogas,2035,4.180319775209153,ZERO-B,KKW50,PJ
Biogas,2036,4.555810298767698,ZERO-B,KKW50,PJ
Biogas,2037,4.945338648778205,ZERO-B,KKW50,PJ
Biogas,2038,5.000000142958528,ZERO-B,KKW50,PJ
Biogas,2039,5.000000175150653,ZERO-B,KKW50,PJ
Biogas,2040,5.000000129552182,ZERO-B,KKW50,PJ
Biogas,2041,4.999999775765586,ZERO-B,KKW50,PJ
Biogas,2042,5.000000007548421,ZERO-B,KKW50,PJ
Biogas,2043,4.999999939351117,ZERO-B,KKW50,PJ
Biogas,2044,4.9999999097603745,ZERO-B,KKW50,PJ
Biogas,2045,5.00000001410287,ZERO-B,KKW50,PJ
Biogas,2046,5.000000057814706,ZERO-B,KKW50,PJ
Biogas,2047,4.999999858573451,ZERO-B,KKW50,PJ
Biogas,2048,5.000000032671201,ZERO-B,KKW50,PJ
Biogas,2049,5.000000053305938,ZERO-B,KKW50,PJ
Biogas,2050,4.999999973790065,ZERO-B,KKW50,PJ
Biogas,2051,5.00000009186922,ZERO-B,KKW50,PJ
Biogas,2052,4.999999996365976,ZERO-B,KKW50,PJ
Biogas,2053,4.999999885876252,ZERO-B,KKW50,PJ
Biogas,2054,5.000000052859049,ZERO-B,KKW50,PJ
Biogas,2055,5.000000093188922,ZERO-B,KKW50,PJ
Biogas,2056,4.999999862701645,ZERO-B,KKW50,PJ
Biogas,2057,5.0000001759332955,ZERO-B,KKW50,PJ
Biogas,2058,4.999999952114499,ZERO-B,KKW50,PJ
Biogas,2059,5.0000001252117405,ZERO-B,KKW50,PJ
Biogas,2060,5.000000124626862,ZERO-B,KKW50,PJ
PtG,2000,0.0,ZERO-B,KKW50,PJ
PtG,2001,0.0,ZERO-B,KKW50,PJ
PtG,2002,0.0,ZERO-B,KKW50,PJ
PtG,2003,0.0,ZERO-B,KKW50,PJ
PtG,2004,0.0,ZERO-B,KKW50,PJ
PtG,2005,0.0,ZERO-B,KKW50,PJ
PtG,2006,0.0,ZERO-B,KKW50,PJ
PtG,2007,0.0,ZERO-B,KKW50,PJ
PtG,2008,0.0,ZERO-B,KKW50,PJ
PtG,2009,0.0,ZERO-B,KKW50,PJ
PtG,2010,0.0,ZERO-B,KKW50,PJ
PtG,2011,0.0,ZERO-B,KKW50,PJ
PtG,2012,0.0,ZERO-B,KKW50,PJ
PtG,2013,0.0,ZERO-B,KKW50,PJ
PtG,2014,0.0,ZERO-B,KKW50,PJ
PtG,2015,0.0,ZERO-B,KKW50,PJ
PtG,2016,0.0,ZERO-B,KKW50,PJ
PtG,2017,0.0,ZERO-B,KKW50,PJ
PtG,2018,0.0,ZERO-B,KKW50,PJ
PtG,2019,0.0,ZERO-B,KKW50,PJ
PtG,2020,0.0,ZERO-B,KKW50,PJ
PtG,2021,0.0,ZERO-B,KKW50,PJ
PtG,2022,0.0,ZERO-B,KKW50,PJ
PtG,2023,0.0,ZERO-B,KKW50,PJ
PtG,2024,0.0,ZERO-B,KKW50,PJ
PtG,2025,0.0,ZERO-B,KKW50,PJ
PtG,2026,0.0,ZERO-B,KKW50,PJ
PtG,2027,0.0,ZERO-B,KKW50,PJ
PtG,2028,0.0,ZERO-B,KKW50,PJ
PtG,2029,0.0,ZERO-B,KKW50,PJ
PtG,2030,0.0,ZERO-B,KKW50,PJ
PtG,2031,0.0,ZERO-B,KKW50,PJ
PtG,2032,0.0,ZERO-B,KKW50,PJ
PtG,2033,0.0,ZERO-B,KKW50,PJ
PtG,2034,0.0,ZERO-B,KKW50,PJ
PtG,2035,0.0,ZERO-B,KKW50,PJ
PtG,2036,0.0,ZERO-B,KKW50,PJ
PtG,2037,0.0,ZERO-B,KKW50,PJ
PtG,2038,0.0,ZERO-B,KKW50,PJ
PtG,2039,0.0,ZERO-B,KKW50,PJ
PtG,2040,0.0,ZERO-B,KKW50,PJ
PtG,2041,1.5314650576652966,ZERO-B,KKW50,PJ
PtG,2042,3.0629301325635394,ZERO-B,KKW50,PJ
PtG,2043,4.59439533563941,ZERO-B,KKW50,PJ
PtG,2044,6.125860372813099,ZERO-B,KKW50,PJ
PtG,2045,7.657325247729865,ZERO-B,KKW50,PJ
PtG,2046,9.18879023293803,ZERO-B,KKW50,PJ
PtG,2047,10.72025578495944,ZERO-B,KKW50,PJ
PtG,2048,12.251720959272268,ZERO-B,KKW50,PJ
PtG,2049,13.783185663449913,ZERO-B,KKW50,PJ
PtG,2050,15.314650763354614,ZERO-B,KKW50,PJ
PtG,2051,15.458815331883207,ZERO-B,KKW50,PJ
PtG,2052,15.517062886096001,ZERO-B,KKW50,PJ
PtG,2053,15.492126823221422,ZERO-B,KKW50,PJ
PtG,2054,15.388663388103748,ZERO-B,KKW50,PJ
PtG,2055,15.215080198802548,ZERO-B,KKW50,PJ
PtG,2056,14.967153643791413,ZERO-B,KKW50,PJ
PtG,2057,14.650325970919258,ZERO-B,KKW50,PJ
PtG,2058,14.269318235321325,ZERO-B,KKW50,PJ
PtG,2059,13.828447646177112,ZERO-B,KKW50,PJ
PtG,2060,13.333447312568316,ZERO-B,KKW50,PJ
PtH₂,2000,0.0,ZERO-B,KKW50,PJ
PtH₂,2001,0.0,ZERO-B,KKW50,PJ
PtH₂,2002,0.0,ZERO-B,KKW50,PJ
PtH₂,2003,0.0,ZERO-B,KKW50,PJ
PtH₂,2004,0.0,ZERO-B,KKW50,PJ
PtH₂,2005,0.0,ZERO-B,KKW50,PJ
PtH₂,2006,0.0,ZERO-B,KKW50,PJ
PtH₂,2007,0.0,ZERO-B,KKW50,PJ
PtH₂,2008,0.0,ZERO-B,KKW50,PJ
PtH₂,2009,0.0,ZERO-B,KKW50,PJ
PtH₂,2010,0.0,ZERO-B,KKW50,PJ
PtH₂,2011,0.0,ZERO-B,KKW50,PJ
PtH₂,2012,0.0,ZERO-B,KKW50,PJ
PtH₂,2013,0.0,ZERO-B,KKW50,PJ
PtH₂,2014,0.0,ZERO-B,KKW50,PJ
PtH₂,2015,0.0,ZERO-B,KKW50,PJ
PtH₂,2016,0.0,ZERO-B,KKW50,PJ
PtH₂,2017,0.0,ZERO-B,KKW50,PJ
PtH₂,2018,0.0,ZERO-B,KKW50,PJ
PtH₂,2019,0.0,ZERO-B,KKW50,PJ
PtH₂,2020,0.013852249547498325,ZERO-B,KKW50,PJ
PtH₂,2021,0.031089139144144323,ZERO-B,KKW50,PJ
PtH₂,2022,0.05738754413095011,ZERO-B,KKW50,PJ
PtH₂,2023,0.09305403135161053,ZERO-B,KKW50,PJ
PtH₂,2024,0.13836176485784257,ZERO-B,KKW50,PJ
PtH₂,2025,0.1938345494989071,ZERO-B,KKW50,PJ
PtH₂,2026,0.6961413546981057,ZERO-B,KKW50,PJ
PtH₂,2027,0.8793118966187011,ZERO-B,KKW50,PJ
PtH₂,2028,1.0798906884059343,ZERO-B,KKW50,PJ
PtH₂,2029,1.2960028466536873,ZERO-B,KKW50,PJ
PtH₂,2030,1.5255570159163614,ZERO-B,KKW50,PJ
PtH₂,2031,1.8253928481156012,ZERO-B,KKW50,PJ
PtH₂,2032,2.1944431791845225,ZERO-B,KKW50,PJ
PtH₂,2033,2.6305542960707085,ZERO-B,KKW50,PJ
PtH₂,2034,3.1322358769661385,ZERO-B,KKW50,PJ
PtH₂,2035,3.698430835310738,ZERO-B,KKW50,PJ
PtH₂,2036,4.3552088018973185,ZERO-B,KKW50,PJ
PtH₂,2037,5.090738179275606,ZERO-B,KKW50,PJ
PtH₂,2038,5.908763832198403,ZERO-B,KKW50,PJ
PtH₂,2039,6.8064061094860016,ZERO-B,KKW50,PJ
PtH₂,2040,7.781285052398487,ZERO-B,KKW50,PJ
PtH₂,2041,8.752318485702228,ZERO-B,KKW50,PJ
PtH₂,2042,9.732855122984182,ZERO-B,KKW50,PJ
PtH₂,2043,10.726256687679028,ZERO-B,KKW50,PJ
PtH₂,2044,11.727854607553024,ZERO-B,KKW50,PJ
PtH₂,2045,12.732771943787817,ZERO-B,KKW50,PJ
PtH₂,2046,13.738220187908233,ZERO-B,KKW50,PJ
PtH₂,2047,14.746151512116018,ZERO-B,KKW50,PJ
PtH₂,2048,15.738095870333762,ZERO-B,KKW50,PJ
PtH₂,2049,16.715891703275037,ZERO-B,KKW50,PJ
PtH₂,2050,17.673975356194646,ZERO-B,KKW50,PJ
PtH₂,2051,18.605952991198038,ZERO-B,KKW50,PJ
PtH₂,2052,19.507735865177455,ZERO-B,KKW50,PJ
PtH₂,2053,20.37722997605764,ZERO-B,KKW50,PJ
PtH₂,2054,21.213136905812945,ZERO-B,KKW50,PJ
PtH₂,2055,22.014980312976355,ZERO-B,KKW50,PJ
PtH₂,2056,22.79582374108936,ZERO-B,KKW50,PJ
PtH₂,2057,23.558458478673458,ZERO-B,KKW50,PJ
PtH₂,2058,24.306890654758536,ZERO-B,KKW50,PJ
PtH₂,2059,25.044706341544362,ZERO-B,KKW50,PJ
PtH₂,2060,25.77624280404706,ZERO-B,KKW50,PJ
Sonstige,2000,0.281656452952733,ZERO-B,KKW50,PJ
Sonstige,2001,0.30784036919509866,ZERO-B,KKW50,PJ
Sonstige,2002,0.3124296534482012,ZERO-B,KKW50,PJ
Sonstige,2003,0.35234477158566246,ZERO-B,KKW50,PJ
Sonstige,2004,0.33691424475502174,ZERO-B,KKW50,PJ
Sonstige,2005,0.3513928895540108,ZERO-B,KKW50,PJ
Sonstige,2006,0.3804931009996767,ZERO-B,KKW50,PJ
Sonstige,2007,0.3514737284964658,ZERO-B,KKW50,PJ
Sonstige,2008,0.37057952426169527,ZERO-B,KKW50,PJ
Sonstige,2009,0.3505604737151754,ZERO-B,KKW50,PJ
Sonstige,2010,0.40244774724490345,ZERO-B,KKW50,PJ
Sonstige,2011,0.4070005751360532,ZERO-B,KKW50,PJ
Sonstige,2012,0.40215212229743436,ZERO-B,KKW50,PJ
Sonstige,2013,0.3764613574411536,ZERO-B,KKW50,PJ
Sonstige,2014,0.3509070418582411,ZERO-B,KKW50,PJ
Sonstige,2015,0.3911591054850273,ZERO-B,KKW50,PJ
Sonstige,2016,0.4214283683568766,ZERO-B,KKW50,PJ
Sonstige,2017,0.4743607957911982,ZERO-B,KKW50,PJ
Sonstige,2018,0.5431280695135182,ZERO-B,KKW50,PJ
Sonstige,2019,0.6383923426380148,ZERO-B,KKW50,PJ
Sonstige,2020,0.8861503242785248,ZERO-B,KKW50,PJ
Sonstige,2021,1.1306881475016581,ZERO-B,KKW50,PJ
Sonstige,2022,1.4625560703129183,ZERO-B,KKW50,PJ
Sonstige,2023,1.8820055525778514,ZERO-B,KKW50,PJ
Sonstige,2024,2.391333573546756,ZERO-B,KKW50,PJ
Sonstige,2025,2.992159044462017,ZERO-B,KKW50,PJ
Sonstige,2026,3.7301434973078074,ZERO-B,KKW50,PJ
Sonstige,2027,4.601446331987302,ZERO-B,KKW50,PJ
Sonstige,2028,5.612318829706754,ZERO-B,KKW50,PJ
Sonstige,2029,6.763204527684414,ZERO-B,KKW50,PJ
Sonstige,2030,8.05360216013227,ZERO-B,KKW50,PJ
Sonstige,2031,9.437152225688797,ZERO-B,KKW50,PJ
Sonstige,2032,10.940963984275314,ZERO-B,KKW50,PJ
Sonstige,2033,12.548108565843132,ZERO-B,KKW50,PJ
Sonstige,2034,14.248540274780373,ZERO-B,KKW50,PJ
Sonstige,2035,16.034711074419697,ZERO-B,KKW50,PJ
Sonstige,2036,17.903370563950677,ZERO-B,KKW50,PJ
Sonstige,2037,19.74699736993774,ZERO-B,KKW50,PJ
Sonstige,2038,21.594481974205348,ZERO-B,KKW50,PJ
Sonstige,2039,23.436544287907054,ZERO-B,KKW50,PJ
Sonstige,2040,25.266496905328324,ZERO-B,KKW50,PJ
Sonstige,2041,27.021083311544135,ZERO-B,KKW50,PJ
Sonstige,2042,28.695810984177413,ZERO-B,KKW50,PJ
Sonstige,2043,30.288661474782707,ZERO-B,KKW50,PJ
Sonstige,2044,31.79856994707456,ZERO-B,KKW50,PJ
Sonstige,2045,33.22549871224726,ZERO-B,KKW50,PJ
Sonstige,2046,34.56586762149645,ZERO-B,KKW50,PJ
Sonstige,2047,35.8446951949023,ZERO-B,KKW50,PJ
Sonstige,2048,37.015156953084656,ZERO-B,KKW50,PJ
Sonstige,2049,38.104290408553254,ZERO-B,KKW50,PJ
Sonstige,2050,39.11422369743103,ZERO-B,KKW50,PJ
Sonstige,2051,40.04878658383194,ZERO-B,KKW50,PJ
Sonstige,2052,40.90420662348232,ZERO-B,KKW50,PJ
Sonstige,2053,41.685699905785675,ZERO-B,KKW50,PJ
Sonstige,2054,42.39832470489743,ZERO-B,KKW50,PJ
Sonstige,2055,43.048505988679864,ZERO-B,KKW50,PJ
Sonstige,2056,43.646304438694976,ZERO-B,KKW50,PJ
Sonstige,2057,44.19772281786908,ZERO-B,KKW50,PJ
Sonstige,2058,44.708641484440534,ZERO-B,KKW50,PJ
Sonstige,2059,45.1835810635614,ZERO-B,KKW50,PJ
Sonstige,2060,45.62756945249405,ZERO-B,KKW50,PJ
Elektrizität,2000,0.281656452952733,ZERO-B,KKW50,PJ
Elektrizität,2001,0.30784036919509866,ZERO-B,KKW50,PJ
Elektrizität,2002,0.3124296534482012,ZERO-B,KKW50,PJ
Elektrizität,2003,0.35234477158566246,ZERO-B,KKW50,PJ
Elektrizität,2004,0.33691424475502174,ZERO-B,KKW50,PJ
Elektrizität,2005,0.3513928895540108,ZERO-B,KKW50,PJ
Elektrizität,2006,0.3804931009996767,ZERO-B,KKW50,PJ
Elektrizität,2007,0.3514737284964658,ZERO-B,KKW50,PJ
Elektrizität,2008,0.37057952426169527,ZERO-B,KKW50,PJ
Elektrizität,2009,0.3505604737151754,ZERO-B,KKW50,PJ
Elektrizität,2010,0.40244774724490345,ZERO-B,KKW50,PJ
Elektrizität,2011,0.4070005751360532,ZERO-B,KKW50,PJ
Elektrizität,2012,0.40215212229743436,ZERO-B,KKW50,PJ
Elektrizität,2013,0.3764613574411536,ZERO-B,KKW50,PJ
Elektrizität,2014,0.3509070418582411,ZERO-B,KKW50,PJ
Elektrizität,2015,0.3911591054850273,ZERO-B,KKW50,PJ
Elektrizität,2016,0.4214283683568766,ZERO-B,KKW50,PJ
Elektrizität,2017,0.4743607957911982,ZERO-B,KKW50,PJ
Elektrizität,2018,0.5431280695135182,ZERO-B,KKW50,PJ
Elektrizität,2019,0.6383923426380148,ZERO-B,KKW50,PJ
Elektrizität,2020,0.8861503242785248,ZERO-B,KKW50,PJ
Elektrizität,2021,1.1306881475016581,ZERO-B,KKW50,PJ
Elektrizität,2022,1.4625560703129183,ZERO-B,KKW50,PJ
Elektrizität,2023,1.8820055525778514,ZERO-B,KKW50,PJ
Elektrizität,2024,2.391333573546756,ZERO-B,KKW50,PJ
Elektrizität,2025,2.992159044462017,ZERO-B,KKW50,PJ
Elektrizität,2026,3.7301434973078074,ZERO-B,KKW50,PJ
Elektrizität,2027,4.601446331987302,ZERO-B,KKW50,PJ
Elektrizität,2028,5.612318829706754,ZERO-B,KKW50,PJ
Elektrizität,2029,6.763204527684414,ZERO-B,KKW50,PJ
Elektrizität,2030,8.05360216013227,ZERO-B,KKW50,PJ
Elektrizität,2031,9.437152225688797,ZERO-B,KKW50,PJ
Elektrizität,2032,10.940963984275314,ZERO-B,KKW50,PJ
Elektrizität,2033,12.548108565843132,ZERO-B,KKW50,PJ
Elektrizität,2034,14.248540274780373,ZERO-B,KKW50,PJ
Elektrizität,2035,16.034711074419697,ZERO-B,KKW50,PJ
Elektrizität,2036,17.903370563950677,ZERO-B,KKW50,PJ
Elektrizität,2037,19.74699736993774,ZERO-B,KKW50,PJ
Elektrizität,2038,21.594481974205348,ZERO-B,KKW50,PJ
Elektrizität,2039,23.436544287907054,ZERO-B,KKW50,PJ
Elektrizität,2040,25.266496905328324,ZERO-B,KKW50,PJ
Elektrizität,2041,27.021083311544135,ZERO-B,KKW50,PJ
Elektrizität,2042,28.695810984177413,ZERO-B,KKW50,PJ
Elektrizität,2043,30.288661474782707,ZERO-B,KKW50,PJ
Elektrizität,2044,31.79856994707456,ZERO-B,KKW50,PJ
Elektrizität,2045,33.22549871224726,ZERO-B,KKW50,PJ
Elektrizität,2046,34.56586762149645,ZERO-B,KKW50,PJ
Elektrizität,2047,35.8446951949023,ZERO-B,KKW50,PJ
Elektrizität,2048,37.015156953084656,ZERO-B,KKW50,PJ
Elektrizität,2049,38.104290408553254,ZERO-B,KKW50,PJ
Elektrizität,2050,39.11422369743103,ZERO-B,KKW50,PJ
Elektrizität,2051,40.04878658383194,ZERO-B,KKW50,PJ
